time,source_ip_int,destination_ip_int,source_port,destination_port,protocol,duration,packet_count,bytes_sent,bytes_received,label,bytes_per_packet
2025-04-07 16:46:03,3232257874,167803104,35685,23,0,4.417554643067113,30,4992,6543,0,166.4
2025-04-06 20:37:28,3232262124,167801384,30507,2157,0,30.336369847761322,242,939396,3014,1,3881.801652892562
2025-04-06 22:21:13,3232271555,167837340,54191,23,1,0.8866860122347859,89,4450,11976,0,50.0
2025-04-06 23:30:48,3232289885,167802288,25238,60985,5,2.798595192960541,194,8103,8749,1,41.7680412371134
2025-04-07 11:28:33,3232246861,167822929,21387,110,1,1.9462222031434584,55,5874,2202,0,106.8
2025-04-06 23:47:23,3232263310,167790929,60877,22,0,3.6523072715015257,90,2833,2035,0,31.477777777777778
2025-04-07 09:17:53,3232244447,167829445,55959,143,0,1.9496334551930363,6,6754,7122,0,1125.6666666666667
2025-04-07 10:01:23,3232285987,167828927,18913,22,0,1.4097006195476844,14,9546,2275,0,681.8571428571429
2025-04-07 07:20:43,3232250323,167815281,61223,110,1,0.6814188291696704,94,9730,10699,0,103.51063829787235
2025-04-07 01:33:38,3232253645,167795295,48938,80,0,0.664560560787469,8105,89376,926,1,11.027267119062307
2025-04-07 15:04:23,3232258284,167776534,11727,53,0,1.7766919099868632,59,930,4912,0,15.76271186440678
2025-04-07 07:44:33,3232262578,167812401,23513,995,0,0.3002669894113797,36,1743,851,0,48.416666666666664
2025-04-07 16:01:43,3232289110,167815799,31056,53,0,4.354263588364033,90,7407,5509,0,82.3
2025-04-07 13:58:13,3232299849,167812134,24072,995,0,3.5241053377345875,51,4654,281,0,91.25490196078431
2025-04-07 08:30:03,3232299601,167776659,10848,110,1,1.6177881216603907,91,4675,14455,0,51.37362637362637
2025-04-06 21:24:33,3232263034,167812463,59867,53,1,4.276488085096037,37,9430,8573,0,254.86486486486487
2025-04-07 03:16:33,3232247150,167776259,46805,22,0,1.1776429864828928,24,6803,9464,0,283.4583333333333
2025-04-06 20:58:18,3232282858,167795120,10859,7806,0,0.017884423036232354,1,82,41,1,82.0
2025-04-07 11:26:03,3232259042,167776520,6635,80,0,1.6080951138661626,19,4021,9858,0,211.6315789473684
2025-04-07 13:52:13,3232244474,167816168,1900,443,1,1.9764530800014564,15,6679,848,0,445.26666666666665
2025-04-06 22:59:28,3232252554,167824545,65307,3594,0,0.06998610320567786,4,63,81,1,15.75
2025-04-07 17:54:43,3232256324,167819598,14853,53,0,0.42521618349866597,70,7802,13623,0,111.45714285714286
2025-04-07 16:12:33,3232247675,167790557,38156,143,0,2.7329612192500736,57,6624,3433,0,116.21052631578948
2025-04-07 10:20:23,3232291318,167819005,41846,23,1,3.2326579099462496,32,4327,7498,0,135.21875
2025-04-07 17:29:53,3232271382,167819938,5674,995,1,3.927665719981705,53,2737,8763,0,51.64150943396226
2025-04-07 06:44:43,3232278865,167802106,36553,443,0,3.067856459654831,70,7369,7655,0,105.27142857142857
2025-04-07 01:43:28,3232241396,167803126,17749,52294,0,0.06636830953051591,1,77,59,1,77.0
2025-04-07 11:25:23,3232237259,167782112,31771,23,1,2.562895211478438,64,8673,9850,0,135.515625
2025-04-06 20:37:18,3232282121,167811518,62448,42812,0,41.62301369035372,371,958049,1200,1,2582.342318059299
2025-04-07 14:49:13,3232238094,167784523,48523,443,0,3.6828743541523554,64,1741,4199,0,27.203125
2025-04-06 21:18:38,3232264066,167786738,24455,40071,0,32.692781672566596,196,229738,1800,1,1172.1326530612246
2025-04-07 14:11:03,3232251692,167829228,2855,25,1,4.5281836893035505,28,9252,13644,0,330.42857142857144
2025-04-07 00:42:38,3232254170,167799890,14620,56009,4,8.038765376914455,142,7801,13869,1,54.936619718309856
2025-04-07 02:11:03,3232296267,167817026,16594,53,0,0.60947729434708,9,7086,12654,0,787.3333333333334
2025-04-07 02:09:03,3232284180,167828636,47139,110,0,2.6527596627295584,66,5107,12807,0,77.37878787878788
2025-04-06 21:49:23,3232263325,167825390,9368,23,0,0.7952113807509518,76,3120,5299,0,41.05263157894737
2025-04-07 01:54:13,3232267786,167790301,54078,993,1,2.444523972114142,44,2601,14955,0,59.11363636363637
2025-04-06 23:44:03,3232293924,167823814,20474,110,0,4.561367098760505,62,7829,14990,0,126.2741935483871
2025-04-07 07:26:03,3232260704,167787207,27561,143,1,0.5211828133131587,27,3028,5142,0,112.14814814814815
2025-04-07 04:01:33,3232287593,167775425,27064,443,1,0.7097224388288178,78,7137,9322,0,91.5
2025-04-07 01:28:48,3232287247,167793831,57258,64311,4,9.218963461387714,53,18721,16255,1,353.22641509433964
2025-04-07 00:56:03,3232264624,167833751,65170,993,0,4.611974491467666,71,6135,12405,0,86.40845070422536
2025-04-06 23:20:03,3232246798,167812869,13809,80,1,0.7101677009417202,38,7429,2261,0,195.5
2025-04-07 13:37:53,3232294342,167779873,34343,22,0,0.2646590033094943,52,9604,2839,0,184.69230769230768
2025-04-06 21:33:58,3232278238,167811929,15785,3927,0,20.81504389170303,461,499999,3376,1,1084.596529284165
2025-04-06 21:46:38,3232282925,167779849,13003,56388,4,8.706252913929742,171,15736,19583,1,92.0233918128655
2025-04-06 22:54:48,3232271761,167798485,43862,28919,0,34.12139699930595,165,246180,3924,1,1492.0
2025-04-07 06:36:23,3232287259,167799701,9448,443,1,0.8166120485914803,68,4595,754,0,67.57352941176471
2025-04-07 01:23:48,3232242438,167787883,43996,3032,0,0.04298303885728347,3,90,47,1,30.0
2025-04-07 10:10:33,3232265743,167813952,26397,22,0,1.99891700125487,11,8308,3962,0,755.2727272727273
2025-04-06 23:01:58,3232295633,167806570,51430,39164,0,57.208476486717636,379,262424,1938,1,692.4116094986807
2025-04-07 08:28:13,3232280791,167776282,19889,53,0,4.036032844622104,8,335,9221,0,41.875
2025-04-07 02:16:03,3232270494,167789082,1654,53,1,0.29369876485907165,64,959,5870,0,14.984375
2025-04-07 03:06:23,3232286343,167821115,56336,143,0,4.048935260336429,66,7495,7228,0,113.56060606060606
2025-04-07 17:59:53,3232235839,167786533,36081,143,0,3.2087921257534333,33,9747,4490,0,295.3636363636364
2025-04-07 18:04:13,3232299867,167825235,10425,993,0,0.10105603440928171,74,7226,8313,0,97.64864864864865
2025-04-07 12:51:13,3232265960,167831172,45102,443,0,1.4906697236610433,25,403,7786,0,16.12
2025-04-06 21:39:23,3232250488,167790169,3404,995,2,1.8480111884669108,58,9920,14609,0,171.0344827586207
2025-04-06 21:24:48,3232294563,167820224,38932,1981,0,0.08112378121927395,1,53,90,1,53.0
2025-04-07 16:51:53,3232266292,167775919,3899,23,1,0.7554430920770437,31,4302,8691,0,138.7741935483871
2025-04-06 22:49:13,3232240204,167797355,56707,23,0,0.38876617830939875,32,4754,10903,0,148.5625
2025-04-07 01:25:28,3232287111,167779421,6758,30466,0,0.08950574660118364,1,61,93,1,61.0
2025-04-07 08:41:53,3232237297,167817941,28482,993,0,0.3651241928054305,35,9666,4829,0,276.1714285714286
2025-04-06 20:39:03,3232295121,167825161,18407,80,1,1.7723853734446977,89,3604,3244,0,40.49438202247191
2025-04-07 06:35:43,3232239710,167816835,52847,22,2,2.685001833128948,70,3202,8870,0,45.74285714285714
2025-04-07 17:23:53,3232265980,167829905,52572,443,0,0.8251165450149613,94,9616,9018,0,102.29787234042553
2025-04-07 15:11:23,3232245872,167785829,58251,143,1,3.2851494718443366,36,7404,4055,0,205.66666666666666
2025-04-06 20:34:38,3232242209,167772617,44363,443,0,0.30231398036311785,5092,93153,488,1,18.293990573448546
2025-04-07 13:10:23,3232288758,167836432,55632,25,0,2.6376376579973404,44,1101,2643,0,25.022727272727273
2025-04-07 16:02:33,3232275104,167808717,17944,23,0,2.3232450445480457,58,6342,8817,0,109.34482758620689
2025-04-07 01:25:43,3232257634,167822714,62307,110,1,2.6107022311274335,69,3746,8822,0,54.289855072463766
2025-04-06 23:46:48,3232256804,167806162,52042,46528,0,41.39813462157969,389,796548,4833,1,2047.681233933162
2025-04-07 07:00:53,3232276467,167836377,58693,25,0,2.8642353717514513,20,9001,2138,0,450.05
2025-04-06 20:32:38,3232240270,167797580,41589,3389,0,1.5731708143508574,43,1489,1307,1,34.627906976744185
2025-04-07 15:29:43,3232279223,167773170,53737,993,2,0.5757513342898651,92,6871,3902,0,74.68478260869566
2025-04-07 08:35:53,3232275922,167807260,30231,110,0,1.386886554782902,7,4865,9279,0,695.0
2025-04-06 23:19:28,3232263375,167784118,13677,443,1,0.8317947215838944,7273,10907,463,1,1.4996562628901415
2025-04-06 22:02:53,3232293988,167798776,4457,22,0,3.93662954462389,68,9801,4029,0,144.13235294117646
2025-04-06 21:29:28,3232292842,167783131,40174,51709,5,9.833977545949265,105,5418,17889,1,51.6
2025-04-07 16:17:23,3232235941,167782657,38872,25,0,0.9687086568539731,50,4948,12508,0,98.96
2025-04-07 03:02:23,3232268854,167795181,53526,995,0,0.7939000724203681,87,708,3813,0,8.137931034482758
2025-04-07 08:33:13,3232273889,167797050,55747,110,0,2.5101194455995106,77,6631,11838,0,86.11688311688312
2025-04-07 00:22:43,3232281913,167776875,23349,80,0,1.699659365090701,59,9990,4593,0,169.32203389830508
2025-04-07 04:14:53,3232250684,167796884,20569,80,0,4.523609350716335,97,3546,4084,0,36.55670103092783
2025-04-07 07:30:53,3232269290,167798708,30307,23,0,1.0043686218447205,68,130,2461,0,1.911764705882353
2025-04-07 11:24:43,3232275649,167798626,22721,53,1,3.2516137849388795,57,298,4355,0,5.228070175438597
2025-04-07 01:12:28,3232276643,167834000,13695,22,0,0.9772621801865529,24,1468,1571,1,61.166666666666664
2025-04-07 06:51:03,3232283175,167828955,19770,995,2,1.0598218318066877,25,8250,7991,0,330.0
2025-04-07 09:48:43,3232284677,167798749,57421,443,1,2.29544691970995,12,4299,10200,0,358.25
2025-04-07 00:22:28,3232281083,167827078,2098,51067,5,8.214479360891758,174,14041,15522,1,80.69540229885058
2025-04-07 01:35:43,3232250651,167774137,61270,110,0,1.8808565125995698,6,6876,10439,0,1146.0
2025-04-07 00:27:28,3232241387,167798196,28720,56977,3,1.108787910986726,83,11500,13513,1,138.55421686746988
2025-04-06 20:42:23,3232280798,167783169,56604,110,0,0.22826320280198792,88,3066,14521,0,34.84090909090909
2025-04-07 02:07:13,3232278626,167784426,52415,80,0,3.5185897582182273,9,639,13431,0,71.0
2025-04-07 04:38:43,3232288158,167784163,15997,22,0,2.6693730814852534,22,8311,14907,0,377.77272727272725
2025-04-07 04:09:13,3232292693,167795668,29480,443,0,3.6433204914773323,44,4723,12008,0,107.3409090909091
2025-04-07 00:20:13,3232288666,167822669,61532,53,0,3.1739885681569278,18,8811,12848,0,489.5
2025-04-06 22:13:43,3232279482,167832819,13345,23,0,0.38020825201568975,99,2724,6892,0,27.515151515151516
2025-04-07 00:25:33,3232269401,167790723,65323,993,0,1.7290841859939539,70,7334,1965,0,104.77142857142857
2025-04-07 08:45:33,3232283829,167798704,19235,53,0,4.088474101135317,43,9060,4848,0,210.69767441860466
2025-04-06 22:07:58,3232249090,167799961,20289,3389,0,1.5229824464144883,31,1715,989,1,55.32258064516129
2025-04-07 00:29:18,3232264193,167817885,58612,23,0,0.5242947657450074,23,1830,1563,1,79.56521739130434
2025-04-07 16:08:23,3232282532,167809757,16737,80,0,2.6026384263537534,99,2452,14735,0,24.767676767676768
2025-04-06 21:56:43,3232284151,167835752,62394,110,0,2.4891479189590218,33,7672,14615,0,232.4848484848485
2025-04-07 17:04:53,3232243752,167815027,45976,995,0,4.693574024269118,7,829,13792,0,118.42857142857143
2025-04-07 00:58:53,3232244269,167774233,62563,993,0,4.226686814899221,28,9853,5240,0,351.89285714285717
2025-04-07 04:46:33,3232237825,167782353,53098,443,0,3.7876263778511885,78,6439,11431,0,82.55128205128206
2025-04-07 09:25:33,3232274433,167802787,49734,23,0,2.10176987850396,5,529,13653,0,105.8
2025-04-06 23:57:03,3232258709,167801773,18814,23,1,3.21170272561958,32,2180,2268,0,68.125
2025-04-07 08:40:23,3232290339,167772559,32115,25,0,3.239975391026497,94,5933,13433,0,63.11702127659574
2025-04-07 08:41:03,3232259958,167808160,58088,23,2,2.4692621210766417,66,9631,6916,0,145.92424242424244
2025-04-07 09:52:53,3232259883,167778943,7348,25,0,0.9475340360194486,90,6352,9195,0,70.57777777777778
2025-04-07 12:36:03,3232259810,167832052,29917,23,0,3.8315188505856894,42,7896,7100,0,188.0
2025-04-06 21:32:58,3232292617,167773804,25481,443,0,0.9349330465074963,8819,50438,489,1,5.71924254450618
2025-04-07 10:48:43,3232292903,167800551,32747,23,0,2.907044024435184,68,2656,12453,0,39.05882352941177
2025-04-07 14:54:33,3232253701,167823664,9059,80,0,2.506529489705853,26,8247,3664,0,317.1923076923077
2025-04-07 06:08:33,3232278531,167792352,46436,993,0,3.8485892098171806,17,5473,10512,0,321.94117647058823
2025-04-07 10:36:13,3232244266,167779746,36333,25,0,3.9143607001326433,71,161,10623,0,2.267605633802817
2025-04-07 12:52:53,3232277432,167805151,48216,993,0,1.0579686593206516,5,6744,14427,0,1348.8
2025-04-06 22:32:58,3232256772,167830515,58612,57442,0,0.011387239479824396,4,57,54,1,14.25
2025-04-07 00:57:08,3232292366,167782562,18582,64411,4,9.338003630396047,163,15767,5177,1,96.73006134969326
2025-04-07 10:31:13,3232264069,167786444,41913,53,0,0.5079815836627102,22,4277,14219,0,194.4090909090909
2025-04-07 16:08:03,3232296137,167812920,13874,25,0,2.0602537516863024,82,5910,8961,0,72.07317073170732
2025-04-07 15:44:43,3232243562,167784346,32616,995,2,2.1873155721679574,44,6765,13409,0,153.75
2025-04-06 23:02:43,3232252078,167798565,23618,443,1,0.1816847349487581,83,6054,9611,0,72.93975903614458
2025-04-07 11:45:53,3232286483,167777707,60121,23,0,3.7718993090914266,64,7140,201,0,111.5625
2025-04-07 00:53:58,3232253605,167781714,60314,11694,0,15.387773123213375,431,891667,4529,1,2068.832946635731
2025-04-07 06:39:13,3232271522,167786486,58183,22,0,2.826484091694507,97,8174,2352,0,84.26804123711341
2025-04-07 00:02:13,3232259641,167803639,7411,995,2,0.2325891176236994,48,1538,2181,0,32.041666666666664
2025-04-07 12:31:43,3232243053,167779297,19743,143,0,4.033491750080226,9,352,1278,0,39.111111111111114
2025-04-07 14:05:43,3232260716,167794740,52979,23,2,1.382665543747167,81,3191,7749,0,39.39506172839506
2025-04-06 21:53:53,3232235960,167777598,45218,22,0,3.3229766871908812,75,435,4954,0,5.8
2025-04-06 20:10:28,3232291304,167815432,37340,37260,0,0.09991745840083802,3,74,54,1,24.666666666666668
2025-04-06 22:40:53,3232275462,167822247,31757,23,1,1.9513044791022673,79,8972,12586,0,113.56962025316456
2025-04-06 23:33:13,3232237744,167791042,7393,995,0,4.8860751384646255,8,7941,12839,0,992.625
2025-04-07 10:42:33,3232241818,167810058,21165,23,0,0.4459030105949654,11,6199,2561,0,563.5454545454545
2025-04-07 07:41:53,3232238056,167822242,49314,23,2,4.427791404432065,43,8524,12108,0,198.2325581395349
2025-04-07 11:12:23,3232293567,167789357,34121,443,2,2.731136068437561,58,6550,9997,0,112.93103448275862
2025-04-07 07:03:53,3232249266,167779132,21762,993,1,0.9203986442652714,85,9049,5976,0,106.45882352941176
2025-04-07 01:17:03,3232281030,167780002,30730,23,0,4.992768633083221,62,6322,12941,0,101.96774193548387
2025-04-07 17:25:03,3232290821,167783654,11449,80,1,3.487549308278749,21,895,12771,0,42.61904761904762
2025-04-06 21:37:08,3232244858,167807503,44422,443,0,0.3704876234329061,8274,71411,966,1,8.630771090161954
2025-04-06 20:26:53,3232279802,167834511,52528,143,0,3.353850179520652,46,9414,14301,0,204.65217391304347
2025-04-07 12:18:53,3232290940,167805491,7935,995,0,4.7497373652882855,99,8486,10691,0,85.71717171717172
2025-04-07 10:40:53,3232253361,167824213,19849,993,0,4.56788823645987,84,2070,4376,0,24.642857142857142
2025-04-06 22:09:18,3232267604,167826306,38833,62613,0,0.06353384026728351,3,46,60,1,15.333333333333334
2025-04-07 01:26:28,3232278686,167828941,44791,47142,0,21.22306857953371,449,669727,4251,1,1491.596881959911
2025-04-06 22:47:03,3232249539,167796217,62983,22,0,0.8321346684501111,63,2595,2076,0,41.19047619047619
2025-04-07 00:05:23,3232290717,167821639,64694,143,0,4.3725641146080045,93,1447,10128,0,15.559139784946236
2025-04-07 08:52:03,3232288170,167794586,7097,443,0,2.3902362673459825,85,8658,12621,0,101.85882352941177
2025-04-07 01:41:18,3232277629,167834161,11546,32762,0,19.728657336199277,475,905610,1937,1,1906.5473684210526
2025-04-06 23:00:08,3232300714,167835122,48707,51502,4,1.988567930554126,101,10394,12027,1,102.91089108910892
2025-04-07 05:01:23,3232296470,167808723,8913,995,0,4.713963806112059,55,8587,562,0,156.12727272727273
2025-04-07 01:22:03,3232264760,167784988,21050,143,0,3.988498043224852,95,6683,12533,0,70.34736842105264
2025-04-07 04:44:13,3232250533,167818674,47434,995,0,2.093592730197163,73,1161,8257,0,15.904109589041095
2025-04-07 01:42:38,3232243149,167789049,5405,40428,0,0.06076156837819575,3,77,45,1,25.666666666666668
2025-04-07 07:14:53,3232265738,167828053,5300,80,0,3.9519537449870956,73,2028,8508,0,27.78082191780822
2025-04-07 07:02:33,3232269236,167780906,19281,53,0,4.808187680193655,95,7230,4876,0,76.10526315789474
2025-04-07 14:37:53,3232256903,167831888,9584,22,1,2.791296374947024,83,919,535,0,11.072289156626505
2025-04-06 23:28:03,3232269043,167825252,14870,443,1,4.934771115953519,83,201,2095,0,2.4216867469879517
2025-04-06 22:34:48,3232279652,167776487,47806,3389,0,0.6405000257442748,24,633,1816,1,26.375
2025-04-07 04:33:43,3232252114,167818876,34104,53,0,2.0431757009927214,27,9880,383,0,365.9259259259259
2025-04-06 22:43:08,3232237063,167804797,35283,51837,5,7.620443097175324,102,8791,5725,1,86.18627450980392
2025-04-07 14:56:13,3232283037,167800348,59677,995,0,2.92284901669175,36,4048,14932,0,112.44444444444444
2025-04-07 16:00:33,3232282165,167803412,5085,23,2,1.8593398869007753,74,928,14982,0,12.54054054054054
2025-04-06 21:51:53,3232241621,167800408,42921,22,0,1.7602469361643351,72,3278,8622,0,45.52777777777778
2025-04-07 12:23:43,3232255459,167834176,15289,25,0,2.9634190429412413,23,9725,2613,0,422.82608695652175
2025-04-07 03:17:43,3232291487,167816919,62769,995,0,0.6544323625345255,16,4795,14196,0,299.6875
2025-04-06 22:31:48,3232298415,167831724,49479,22,0,1.8298961181818958,33,1618,1043,1,49.03030303030303
2025-04-07 04:43:33,3232278203,167836173,42575,53,0,4.050325147704132,83,1954,5372,0,23.542168674698797
2025-04-07 06:22:13,3232287156,167835723,19822,23,0,4.331083692589153,24,3276,10067,0,136.5
2025-04-06 20:53:43,3232300196,167789328,21602,22,1,3.2420592490276423,20,6657,14265,0,332.85
2025-04-07 15:49:53,3232280907,167824659,14483,993,1,3.321196655989146,98,2164,12156,0,22.081632653061224
2025-04-07 04:51:13,3232253747,167813350,12527,25,1,0.14791643413333175,87,6875,10026,0,79.02298850574712
2025-04-07 02:33:13,3232277045,167809417,44525,53,1,1.3699038906677525,79,1770,1954,0,22.40506329113924
2025-04-07 12:28:43,3232264425,167804780,1603,143,0,1.6139290788376195,11,8458,2988,0,768.9090909090909
2025-04-06 23:00:23,3232248299,167829574,6266,53,0,1.13002304097137,46,7839,6565,0,170.41304347826087
2025-04-06 23:48:53,3232244579,167827333,58456,80,0,0.8207141830527727,30,7297,4224,0,243.23333333333332
2025-04-07 13:39:43,3232290713,167796455,3134,80,0,0.7312335586261867,85,9008,1805,0,105.97647058823529
2025-04-06 21:40:43,3232283076,167784024,1675,53,1,0.21591078040655176,54,5647,620,0,104.57407407407408
2025-04-07 09:33:53,3232276583,167815779,63909,23,0,2.8802178520294364,87,8085,9568,0,92.93103448275862
2025-04-07 10:55:53,3232244293,167798936,5370,25,2,3.9940344261503165,35,9149,1842,0,261.4
2025-04-06 21:23:38,3232289700,167812238,13994,443,1,0.3754604648084011,6707,60469,120,1,9.015804383479946
2025-04-07 03:22:03,3232236829,167812578,11005,25,0,1.2645251029858766,81,3965,14416,0,48.95061728395062
2025-04-07 13:13:43,3232296201,167793139,5533,443,1,2.7318752151867542,53,903,8806,0,17.037735849056602
2025-04-07 07:57:53,3232237459,167785441,45616,110,0,1.9073844146597345,59,5797,3999,0,98.2542372881356
2025-04-07 10:50:03,3232265761,167818346,62526,143,0,4.332784432458292,59,8087,2937,0,137.0677966101695
2025-04-07 16:57:13,3232280307,167826445,14838,23,1,1.5127243369888956,23,3449,2220,0,149.95652173913044
2025-04-07 07:02:53,3232284584,167772693,31318,993,0,0.45855264652266126,85,1957,7058,0,23.023529411764706
2025-04-07 00:17:38,3232292878,167774289,64574,25484,0,0.0893677425118099,3,67,50,1,22.333333333333332
2025-04-07 04:30:03,3232249080,167805517,40649,80,0,3.7567196761343107,47,6569,12817,0,139.7659574468085
2025-04-07 01:59:23,3232274459,167782475,39765,993,0,2.7898086251365237,68,6265,8338,0,92.13235294117646
2025-04-07 08:52:43,3232239225,167834415,18896,80,1,4.117910891776439,67,1424,6800,0,21.253731343283583
2025-04-07 15:53:13,3232295442,167805039,58367,443,0,1.7326283678169156,51,6679,14039,0,130.9607843137255
2025-04-07 14:27:33,3232254670,167835058,59502,443,1,4.552292123343504,60,2713,8974,0,45.21666666666667
2025-04-07 07:49:53,3232245774,167805689,63727,110,2,1.4864391548457643,33,7691,12254,0,233.06060606060606
2025-04-07 15:02:33,3232262413,167808310,48471,443,1,2.3133471364797558,13,6026,1991,0,463.53846153846155
2025-04-06 20:11:18,3232275486,167830216,33518,14407,0,0.04388932144444029,1,93,90,1,93.0
2025-04-06 22:17:53,3232266757,167785229,26616,80,1,3.8228563905437443,40,5290,3928,0,132.25
2025-04-06 23:38:53,3232258380,167823941,51678,25,0,1.281492042750487,60,7933,7452,0,132.21666666666667
2025-04-06 23:12:13,3232258222,167781910,24264,143,1,0.9212585136983361,24,9546,11384,0,397.75
2025-04-07 10:48:53,3232277913,167780978,60817,110,1,3.0376688411340607,31,7586,12543,0,244.70967741935485
2025-04-07 09:17:33,3232271138,167815372,7058,443,0,2.705573870264942,92,319,6104,0,3.467391304347826
2025-04-07 14:48:23,3232268844,167816378,7529,22,0,2.099757848790409,39,2563,6081,0,65.71794871794872
2025-04-07 12:08:03,3232255898,167782310,28465,22,0,2.311945306956759,41,3757,3322,0,91.63414634146342
2025-04-06 20:46:48,3232287490,167805782,54710,1676,0,0.07455577613230645,4,82,55,1,20.5
2025-04-07 14:34:13,3232258337,167784131,29855,80,1,1.1085524834665115,57,2084,8586,0,36.56140350877193
2025-04-07 15:21:03,3232290513,167800418,60643,143,1,0.8026839194811758,13,3634,5918,0,279.53846153846155
2025-04-07 11:13:33,3232268422,167785600,52042,143,0,1.8602005554593448,15,4421,849,0,294.73333333333335
2025-04-06 21:20:03,3232293772,167816140,40671,80,0,2.2596113484808327,88,4724,3243,0,53.68181818181818
2025-04-07 05:52:13,3232258924,167825347,6018,443,0,3.38638219592315,26,4278,735,0,164.53846153846155
2025-04-07 15:21:53,3232270868,167784571,40958,110,0,0.6766610991061108,9,2171,7826,0,241.22222222222223
2025-04-07 13:53:53,3232264468,167775538,59635,110,0,2.5663771064009664,42,3810,9146,0,90.71428571428571
2025-04-07 17:04:03,3232285607,167829737,8536,443,2,3.8967433157521385,15,9160,6334,0,610.6666666666666
2025-04-07 04:29:33,3232263976,167772551,34824,23,0,1.8845920263793412,43,3148,1660,0,73.20930232558139
2025-04-07 08:19:43,3232284731,167823469,52087,110,1,2.6989257912871554,38,7026,5397,0,184.89473684210526
2025-04-06 23:50:08,3232238993,167825118,27474,443,1,0.7359344592748865,9448,80727,870,1,8.544348010160881
2025-04-06 23:22:13,3232275721,167795468,8314,22,0,4.243987201472003,14,7185,5459,0,513.2142857142857
2025-04-06 21:22:03,3232270925,167773637,51852,110,0,3.512999079302133,66,6095,12247,0,92.34848484848484
2025-04-07 05:23:23,3232262281,167784983,61731,80,0,4.018945050308429,15,1354,11675,0,90.26666666666667
2025-04-06 22:32:48,3232258120,167787009,17658,443,0,0.17531571889609796,6233,27917,418,1,4.478902615113108
2025-04-07 03:26:03,3232270871,167781519,33874,143,0,0.15920794406800076,32,6082,9309,0,190.0625
2025-04-06 20:45:43,3232281415,167773455,27128,143,1,2.6236088075902555,84,9982,5268,0,118.83333333333333
2025-04-07 12:07:33,3232276239,167786708,60843,993,1,0.4730948569888157,89,1564,5271,0,17.573033707865168
2025-04-07 06:23:53,3232258084,167778084,31391,110,0,4.3803415234270835,28,9937,4557,0,354.89285714285717
2025-04-06 23:59:43,3232254452,167786136,34082,993,1,4.900063571171824,41,9024,8302,0,220.09756097560975
2025-04-07 00:49:28,3232245305,167793762,61955,23,0,0.5619097891833981,49,1786,1156,1,36.44897959183673
2025-04-06 22:52:38,3232284880,167824195,36523,33812,0,54.42843266187868,189,361709,4689,1,1913.8042328042327
2025-04-07 02:02:23,3232272188,167799413,43036,53,1,4.8817745915784405,50,4009,5410,0,80.18
2025-04-07 15:33:53,3232289781,167807085,9821,25,0,3.3705450904137235,18,6356,5885,0,353.1111111111111
2025-04-07 02:53:43,3232238670,167827141,7774,110,0,0.3091271046175531,40,9386,12016,0,234.65
2025-04-06 22:48:03,3232248652,167792365,49383,110,0,1.8700440703379846,94,3882,5105,0,41.297872340425535
2025-04-06 23:29:53,3232299096,167810653,28946,143,0,1.279808477896137,15,8092,5074,0,539.4666666666667
2025-04-06 21:02:43,3232282000,167808004,17454,23,0,2.246988103687739,34,7533,13071,0,221.55882352941177
2025-04-07 01:43:33,3232294789,167776277,51236,993,0,0.9596988962188407,24,5703,11039,0,237.625
2025-04-06 22:02:08,3232237448,167829188,28281,1157,0,0.06837204207661551,2,84,79,1,42.0
2025-04-07 16:10:53,3232240742,167808951,4233,995,0,1.7778159703407181,24,9717,3233,0,404.875
2025-04-07 00:24:38,3232284361,167780356,10448,443,1,0.7989274961312516,3423,10165,666,1,2.969617294770669
2025-04-06 22:52:13,3232295820,167817221,50254,22,0,1.803665779740812,84,3349,2905,0,39.86904761904762
2025-04-07 10:35:33,3232235865,167799526,41032,143,0,1.919395499713388,50,1655,6773,0,33.1
2025-04-06 20:59:18,3232276189,167814058,13938,23147,0,0.08283378141682722,3,44,93,1,14.666666666666666
2025-04-07 06:46:43,3232270626,167781479,65333,22,0,0.9037604883480563,68,5505,14787,0,80.95588235294117
2025-04-07 06:34:13,3232261170,167774231,1930,443,0,1.26216274582133,39,9651,14011,0,247.46153846153845
2025-04-07 16:50:53,3232252408,167830792,6887,22,0,4.78520479796483,53,3199,9218,0,60.35849056603774
2025-04-06 21:33:53,3232256264,167811512,31268,143,0,1.2669644326049492,40,4412,5492,0,110.3
2025-04-07 16:22:53,3232249672,167806387,15141,53,0,3.6467015608242037,54,6836,6544,0,126.5925925925926
2025-04-07 10:03:23,3232298274,167824061,48316,25,0,2.8229347519517627,71,1722,6862,0,24.253521126760564
2025-04-07 01:23:33,3232260817,167825327,37630,23,0,4.173829488536914,41,4790,13835,0,116.82926829268293
2025-04-06 21:22:38,3232239874,167817530,29937,22217,0,0.07183018584164297,1,78,92,1,78.0
2025-04-07 00:34:23,3232273352,167774274,13889,143,1,4.519524214023682,70,1513,2828,0,21.614285714285714
2025-04-06 22:49:33,3232238456,167815655,26510,23,0,1.312522312399511,81,5590,6101,0,69.01234567901234
2025-04-06 22:29:53,3232274668,167799666,7641,80,0,1.9154590422334115,72,9370,3006,0,130.13888888888889
2025-04-07 00:48:03,3232287876,167786163,60175,995,0,2.399684179759511,62,8980,3818,0,144.83870967741936
2025-04-07 01:05:13,3232277851,167829480,60303,443,0,3.944507556416478,44,6433,4848,0,146.20454545454547
